ID,stream,position,trap,time,order,suborder,family,subfamily,genus,species,dry mass (mg),,
3709,Modenbach,up,2,2018-05-15,Trichoptera,,,,,,3.9136,,
3712,Isenach,down,1,2018-05-07,Diptera,Nematocera,Chironomidae,,,,4.2357,,
3714,Isenach,down,1,2018-05-07,Ephemeroptera,,Baetidae,,Baetis,,0.6325,,
3718,Otterbach,up,1,2018-05-07,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.9453,,
3720,Dierbach,up,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.3452,,
3723,Dierbach,up,1,2018-05-10,Plecoptera,,Leuctridae,,Leuctra,,1.1775,,
3727,Modenbach,down,1,2018-05-07,Diptera,Nematocera,Simuliidae,,,,0.1907,,
3728,Modenbach,down,1,2018-05-07,Diptera,Nematocera,Chironomidae,,,,0.1467,,
3729,Modenbach,down,1,2018-05-07,Trichoptera,,Hydropsychidae,,Hydropsyche,,5.8352,,
3730,Modenbach,down,1,2018-05-07,Ephemeroptera,,Baetidae,,Baetis,,0.5769,,
3733,Dierbach,up,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.3283,,
3734,Dierbach,up,2,2018-05-10,Diptera,Brachycera,Empididae,,,,0.1748,,
3738,Dierbach,down,2,2018-05-07,Diptera,Nematocera,Chironomidae,,,,0.2374,,
3739,Dierbach,down,2,2018-05-07,Diptera,Nematocera,Simuliidae,,,,0.0116,,
3740,Dierbach,down,2,2018-05-07,Diptera,Nematocera,Psychodidae,,,,0.1353,,
3741,Dierbach,down,2,2018-05-07,Diptera,Nematocera,Ptychopteridae,,,,0.6702,,
3742,Dierbach,down,2,2018-05-07,Ephemeroptera,,Baetidae,,Baetis,,0.4284,,
3744,Kaiserbach,up,2,2018-05-07,Diptera,Nematocera,Chironomidae,,,,0.2184,,
3747,Otterbach,down,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.0472,,
3749,Klingbach,up,1,2018-05-14,Ephemeroptera,,Baetidae,,Baetis,rhodani,3.5251,,
3752,Otterbach,down,2,2018-05-10,Diptera,Nematocera,Simuliidae,,,,0.515,,
3753,Kaiserbach,down,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,7.7643,,
3754,Kaiserbach,down,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,1.3742,,
3755,Kaiserbach,down,2,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,macani,0.6362,,
3756,Triefenbach,down,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.1748,,
3757,Triefenbach,down,1,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,macani,0.4274,,
3758,Triefenbach,down,1,2018-05-10,Diptera,Nematocera,Simuliidae,,,,0.2471,,
3760,Kropsbach,down,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,2.2041,,
3763,Kropsbach,down,1,2018-05-10,Trichoptera,,Hydropsychidae,,Hydropsyche,,22.9749,,
3764,Kropsbach,down,1,2018-05-10,Trichoptera,,Psychomyidae,,,,1.7024,,
3765,Klingbach,up,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.2697,,
3766,Klingbach,up,1,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,macani,1.4167,,
3768,Russbach,down,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,1.6845,,
3769,Russbach,down,2,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,macani,4.3948,,
3771,Dierbach,down,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.2015,,
3772,Dierbach,down,1,2018-05-10,Diptera,Nematocera,Ptychopteridae,,,,1.9734,,
3775,Russbach,down,1,2018-05-07,Diptera,Nematocera,Chironomidae,,,,0.5772,,
3776,Russbach,down,1,2018-05-07,Ephemeroptera,,Baetidae,,Baetis,rhodani,6.6573,,
3779,Russbach,up,2,2018-05-14,Ephemeroptera,,Baetidae,,Baetis,,1.2674,,
3782,Modenbach,up,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.0893,,
3785,Otterbach,down,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.2541,,
3786,Otterbach,down,1,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.5376,,
3788,Modenbach,down,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.0325,,
3789,Modenbach,down,1,2018-05-10,Trichoptera,,Hydropsychidae,,Hydropsyche,,1.9472,,
3794,Kropsbach,up,1,2018-05-15,Diptera,Nematocera,Chironomidae,,,,0.0993,,
3796,Kropsbach,up,1,2018-05-15,Plecoptera,,Nemouridae,,Protonemura,,1.9128,,
3797,Kropsbach,up,1,2018-05-15,Plecoptera,,Taeniopterygidae,,Brachyptera,,4.4557,,
3799,Kropsbach,up,2,2018-05-10,Plecoptera,,,,,,1.7027,,
3801,Otterbach,up,1,2018-05-14,Diptera,Nematocera,Chironomidae,,,,0.1374,,
3802,Otterbach,up,1,2018-05-14,Diptera,Nematocera,Limoniidae,,,,0.5693,,
3803,Otterbach,up,1,2018-05-14,Ephemeroptera,,Baetidae,,Baetis,,0.3521,,
3807,Klingbach,down,2,2018-05-07,Ephemeroptera,,Baetidae,,Baetis,,4.9134,,
3808,Klingbach,down,2,2018-05-07,Trichoptera,,Hydropsychidae,,Hydropsyche,,3.5275,,
3811,Dierbach,down,1,2018-05-14,Diptera,Nematocera,Chironomidae,,,,0.1842,,
3812,Dierbach,down,1,2018-05-14,Plecoptera,,Nemouridae,,Protonemura,,0.3889,,
3814,Triefenbach,up,1,2018-05-07,Diptera,Nematocera,Chironomidae,,,,0.1009,,
3815,Triefenbach,up,1,2018-05-07,Diptera,Nematocera,Simuliidae,,,,0.4312,,
3820,Otterbach,up,2,2018-05-07,Diptera,Nematocera,Chironomidae,,,,0.1131,,
3821,Otterbach,up,2,2018-05-07,Ephemeroptera,,,,,,3.4823,,
3823,Kaiserbach,down,2,2018-05-07,Diptera,Nematocera,Chironomidae,,,,0.745,,
3824,Kaiserbach,down,2,2018-05-07,Ephemeroptera,,Baetidae,,Baetis,,1.159,,
3826,Isenach,up,2,2018-05-07,Diptera,Nematocera,Chironomidae,,,,0.3372,,
3827,Isenach,up,2,2018-05-07,Plecoptera,,Nemouridae,,Nemoura,,0.5797,,
3828,Isenach,up,2,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,,1.9159,,
3829,Isenach,up,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.3214,,
3831,Triefenbach,up,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.1395,,
3832,Triefenbach,up,2,2018-05-10,Diptera,Nematocera,Simuliidae,,,,0.2757,,
3835,Modenbach,down,2,2018-05-10,Diptera,Nematocera,Simuliidae,,,,0.831,,
3836,Modenbach,down,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.9264,,
3837,Modenbach,down,2,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,macani,2.669,,
3839,Otterbach,up,2,2018-05-14,Diptera,Nematocera,Chironomidae,,,,0.145,,
3840,Otterbach,up,2,2018-05-14,Ephemeroptera,,Baetidae,,Baetis,macani,0.6962,,
3842,Otterbach,down,2,2018-05-14,Diptera,Nematocera,Chironomidae,,,,0.0343,,
3843,Otterbach,down,2,2018-05-14,Diptera,Nematocera,Simuliidae,,,,0.3707,,
3847,Klingbach,up,1,2018-05-07,Diptera,Nematocera,Chironomidae,,,,0.7129,,
3848,Klingbach,up,1,2018-05-07,Trichoptera,,Hydroptilidae,,,,0.6028,,
3852,Kropsbach,down,2,2018-05-07,Diptera,Nematocera,Chironomidae,,,,10.7109,,
3853,Kropsbach,down,2,2018-05-07,Diptera,Nematocera,Simuliidae,,,,8.794,,
3856,Kropsbach,down,2,2018-05-07,Trichoptera,,Hydropsychidae,,Hydropsyche,,23.6552,,
3857,Kropsbach,down,2,2018-05-07,Ephemeroptera,,Baetidae,,Baetis,,18.4995,,
3860,Hainbach,up,1,2018-05-07,Diptera,Nematocera,Chironomidae,,,,0.0062,,
3862,Isenach,down,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,10.0047,,
3865,Hainbach,up,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.0327,,
3866,Triefenbach,up,1,2018-05-10,Diptera,Nematocera,Simuliidae,,,,3.9626,,
3867,Triefenbach,up,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,3.0051,,
3871,Klingbach,up,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.1378,,
3874,Klingbach,up,2,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,macani,5.0685,,
3877,Dierbach,up,2,2018-05-14,Diptera,Nematocera,Simuliidae,,,,0.4897,,
3878,Dierbach,up,2,2018-05-14,Diptera,Nematocera,Chironomidae,,,,0.443,,
3880,Russbach,up,1,2018-05-14,Diptera,Nematocera,Chironomidae,,,,0.1416,,
3881,Kaiserbach,up,1,2018-05-07,Diptera,Nematocera,Chironomidae,,,,0.1459,,
3885,Dierbach,up,2,2018-05-07,Diptera,Nematocera,Chironomidae,,,,2.6265,,
3887,Hainbach,up,2,2018-05-07,Diptera,Nematocera,Simuliidae,,,,0.5146,6.8743,"gibt es 2x, beide in Emergez fertig 3815-4035"
3888,Hainbach,up,2,2018-05-07,Diptera,Nematocera,Chironomidae,,,,2.5044,,
3889,Hainbach,up,2,2018-05-07,Ephemeroptera,,Baetidae,,Baetis,macani,1.0424,,
3890,Dierbach,up,1.1,2018-05-10,Diptera,Nematocera,Tipulidae,,,,33.0978,,
3893,Isenach,down,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,1.5366,,
3894,Isenach,down,1,2018-05-10,Trichoptera,,Hydropsychidae,,Hydropsyche,,3.2833,,
3897,Dierbach,down,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.6821,,
3900,Triefenbach,down,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,1.9214,,
3901,Triefenbach,down,2,2018-05-10,Diptera,Nematocera,Simuliidae,,,,0.1801,,
3902,Triefenbach,down,2,2018-05-10,Diptera,Nematocera,Limoniidae,,,,1.0948,,
3903,Triefenbach,down,2,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,rhodani,3.1893,,
3905,Dierbach,up,1,2018-05-14,Diptera,Nematocera,Simuliidae,,,,0.491,,
3907,Dierbach,up,1,2018-05-14,Diptera,Nematocera,Chironomidae,,,,0.5854,,
3910,Dierbach,up,1,2018-05-14,Diptera,Nematocera,Limoniidae,,,,3.118,,
3915,Klingbach,down,1,2018-05-07,Diptera,Nematocera,Chironomidae,,,,0.3816,,
3918,Klingbach,down,1,2018-05-07,Diptera,Nematocera,Ceratopogonidae,,,,0.0345,,
3919,Klingbach,down,1,2018-05-07,Ephemeroptera,,Baetidae,,Baetis,rhodani,8.0212,,
3921,Kaiserbach,down,1,2018-05-07,Diptera,Nematocera,Chironomidae,,,,2.1465,,
3922,Kaiserbach,down,1,2018-05-07,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.8921,,
3925,Dierbach,down,1,2018-05-10,Diptera,Nematocera,Psychodidae,,,,0.1581,,
3927,Dierbach,down,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.1183,,
3929,Russbach,up,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.0151,,
3932,Otterbach,up,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.4281,,
3933,Otterbach,up,1,2018-05-10,Diptera,Nematocera,Chaoboridae,,,,0.1826,,
3934,Otterbach,up,1,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.7805,,
3937,Kaiserbach,up,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,1.3339,,
3938,Kaiserbach,up,2,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,rhodani,8.2043,,
3942,Modenbach,up,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.5403,,
3943,Modenbach,up,1,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,macani,2.4571,,
3944,Modenbach,up,1,2018-05-10,Ephemeroptera,,Ephemerellidae,,Ephemerella,,3.4026,,
3946,Kropsbach,up,1,2018-05-10,Diptera,Nematocera,Simuliidae,,,,0.9162,,
3947,Kropsbach,up,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,2.0115,,
3948,Kropsbach,up,1,2018-05-10,Diptera,Nematocera,Limoniidae,,,,0.7455,,
3951,Hainbach,down,1,2018-05-07,Diptera,Nematocera,Simuliidae,,,,1.947,,
3952,Hainbach,down,1,2018-05-07,Diptera,Nematocera,Chironomidae,,,,5.9712,,
3953,Hainbach,down,1,2018-05-07,Ephemeroptera,,Baetidae,,Baetis,rhodani,3.5348,,
3956,Kaiserbach,down,1,2018-05-14,Diptera,Nematocera,Chironomidae,,,,0.7999,,
3957,Kaiserbach,down,1,2018-05-14,Diptera,Nematocera,Psychodidae,,,,0.2063,,
3958,Kaiserbach,down,1,2018-05-14,Ephemeroptera,,Baetidae,,Baetis,,6.4895,,
3959,Kaiserbach,down,1,2018-05-14,Trichoptera,,Hydropsychidae,,Hydropsyche,,6.9974,,
3962,Modenbach,down,2,2018-05-07,Diptera,Nematocera,Chironomidae,,,,0.53,,
3964,Modenbach,down,2,2018-05-07,Ephemeroptera,,Baetidae,,Baetis,,3.3271,,
3965,Modenbach,down,2,2018-05-07,Trichoptera,,Hydropsychidae,,Hydropsyche,,6.1081,,
3969,Russbach,down,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.2846,,
3970,Russbach,down,1,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,,1.1192,,
3972,Russbach,up,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.1002,,
3973,Russbach,up,1,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,rhodani,1.4178,,
3974,Russbach,up,1,2018-05-10,Trichoptera,,Hydroptilidae,,,,0.5758,,
3978,Klingbach,down,2,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,macani,14.8631,,
3980,Klingbach,down,2,2018-05-10,Diptera,Brachycera,Empididae,,,,1.3041,,
3982,Kaiserbach,down,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.4918,,
3983,Kaiserbach,down,1,2018-05-10,Trichoptera,,Hydroptilidae,,,,0.7446,,
3984,Kaiserbach,down,1,2018-05-10,Trichoptera,,Hydropsychidae,,Hydropsyche,,8.7991,,
3985,Kaiserbach,down,1,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,,0.8746,,
3987,Klingbach,up,2,2018-05-14,Diptera,Nematocera,Chironomidae,,,,0.4969,,
3988,Klingbach,up,2,2018-05-14,Ephemeroptera,,Baetidae,,Baetis,macani,6.9783,,
3989,Klingbach,down,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,0.4771,,
3990,Klingbach,down,2,2018-05-10,Trichoptera,,Hydropsychidae,,Hydropsyche,,9.0571,,
3992,Hainbach,down,2,2018-05-10,Diptera,Nematocera,Simuliidae,,,,2.6139,,
3993,Hainbach,down,2,2018-05-10,Diptera,Nematocera,Chironomidae,,,,1.8333,,
3994,Hainbach,down,2,2018-05-10,Ephemeroptera,,Baetidae,,Baetis,macani,3.0373,,
3995,Isenach,down,1,2018-08-24,Diptera,Nematocera,Chironomidae,,,,16.7143,,
3996,Isenach,down,1,2018-08-24,Trichoptera,,Leptoceridae,,Mystacides,nigra,0.7944,,
3997,Isenach,up,1,2018-05-10,Diptera,Nematocera,Limoniidae,,,,3.9875,,
3998,Isenach,up,1,2018-05-10,Diptera,Nematocera,Chironomidae,,,,1.7771,,
4000,Isenach,up,2,2018-08-24,Diptera,Nematocera,Chironomidae,,,,0.0576,,
4001,Isenach,up,1,2018-08-24,Plecoptera,,,,,,0.1498,,
4002,Isenach,up,1,2018-08-24,Diptera,Nematocera,Chironomidae,,,,0.1191,,
4004,Isenach,down,2,2018-08-24,Diptera,Nematocera,Chironomidae,,,,1.8375,,
4005,Isenach,down,2,2018-08-24,Trichoptera,,Hydropsychidae,,Hydropsyche,,2.13,,
4007,Klingbach,up,2,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.5625,,
4012,Hainbach,down,1,2018-08-22,Diptera,Nematocera,Psychodidae,,,,0.1369,,
4014,Klingbach,up,1,2018-08-22,Diptera,Nematocera,Simuliidae,,,,0.2663,,
4015,Klingbach,up,1,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.3023,,
4016,Klingbach,up,1,2018-08-22,Ephemeroptera,,Baetidae,,Baetis,macani,0.4995,,
4018,Kaiserbach,down,1,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.0178,,
4019,Kaiserbach,down,1,2018-08-22,Diptera,Nematocera,Psychodidae,,,,0.0619,,
4021,Russbach,up,2,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.2407,,
4022,Russbach,up,2,2018-08-22,Diptera,Nematocera,Limoniidae,,,,0.1967,,
4024,Otterbach,down,2,2018-08-22,Diptera,Nematocera,Simuliidae,,,,0.1003,,
4025,Otterbach,down,2,2018-08-22,Ephemeroptera,,Baetidae,,Baetis,macani,2.799,,
4026,Dierbach,up,2,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.9567,,
4027,Dierbach,up,1,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.0022,,
4030,Klingbach,down,2,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.0698,,
4033,Russbach,down,1,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.109,,
4034,Modenbach,up,2,2018-08-22,Diptera,Nematocera,Simuliidae,,,,0.5843,,
4035,Modenbach,up,2,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.1167,,
4036,Modenbach,up,2,2018-08-22,Trichoptera,,Hydropsychidae,,Hydropsyche,,5.1431,,
4037,Modenbach,down,2,2018-08-22,Ephemeroptera,,Baetidae,,Baetis,rhodani,1.0936,,
4038,Modenbach,down,2,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.0873,,
4040,Hainbach,down,2,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.9085,,
4043,Russbach,up,1,2018-08-22,Diptera,Nematocera,Psychodidae,,,,0.1694,,
4044,Russbach,up,1,2018-08-22,Diptera,Nematocera,Limoniidae,,,,0.9077,,
4046,Modenbach,up,1,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.4813,,
4047,Klingbach,up,1,2018-08-22,Ephemeroptera,,Baetidae,,Baetis,,0.9434,,
4051,Otterbach,down,1,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.126,,
4053,Triefenbach,up,2,2018-08-22,Diptera,Nematocera,Chaoboridae,,,,6.3981,,
4054,Triefenbach,up,2,2018-08-22,Diptera,Nematocera,Simuliidae,,,,0.5523,,
4055,Triefenbach,up,2,2018-08-22,Trichoptera,,Hydropsychidae,,Hydropsyche,,3.8841,,
4057,Kropsbach,up,2,2018-08-22,Diptera,Nematocera,Psychodidae,,,,0.1759,,
4058,Kropsbach,up,2,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.6477,,
4059,Modenbach,down,1,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.1639,,
4061,Kropsbach,down,2,2018-08-22,Diptera,Nematocera,Chaoboridae,,,,0.1865,,
4062,Kropsbach,down,2,2018-08-22,Diptera,Nematocera,Chironomidae,,,,3.4137,,
4063,Kropsbach,down,2,2018-08-22,Trichoptera,,Hydropsychidae,,Hydropsyche,,8.9731,,
4065,Kropsbach,up,1,2018-08-22,Diptera,Nematocera,Psychodidae,,,,0.1462,,
4066,Kropsbach,up,1,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.1023,,
4067,Triefenbach,down,1,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.2874,,
4070,Kropsbach,down,1,2018-08-22,Diptera,Nematocera,Chironomidae,,,,2.5078,,
4071,Kropsbach,down,1,2018-08-22,Trichoptera,,Hydroptilidae,,,,0.341,,
4072,Kropsbach,down,1,2018-08-22,Trichoptera,,Hydropsychidae,,Hydropsyche,,6.0041,,
4074,Dierbach,down,2,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.0918,,
4076,Kaiserbach,up,2,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.2176,,
4077,Russbach,down,2,2018-08-22,Diptera,Nematocera,Chaoboridae,,,,0.1649,,
4078,Russbach,down,2,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.1173,,
4081,Triefenbach,up,1,2018-08-22,Diptera,Nematocera,Simuliidae,,,,0.7579,,
4082,Triefenbach,up,1,2018-08-22,Diptera,Nematocera,Chaoboridae,,,,0.1668,,
4083,Triefenbach,up,1,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.1341,,
4085,Kaiserbach,up,1,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.177,,
4086,Kaiserbach,up,1,2018-08-22,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.4254,,
4087,Otterbach,up,1,2018-08-22,Diptera,Nematocera,Chironomidae,,,,0.1487,,
4089,Triefenbach,down,2,2018-08-22,Diptera,Nematocera,Chironomidae,,,,1.1464,,
4091,Kaiserbach,down,1,2018-06-25,Diptera,Nematocera,Chironomidae,,,,0.1317,,
4092,Kaiserbach,down,1,2018-06-25,Ephemeroptera,,Baetidae,,Baetis,,0.6174,,
4093,Kaiserbach,down,1,2018-06-25,Trichoptera,,,,,,3.2942,,
4095,Dierbach,up,1,2018-06-25,Diptera,Nematocera,Chironomidae,,,,1.3877,,
4096,Dierbach,up,1,2018-06-25,Trichoptera,,Sericostomatidae,,,,3.7858,,
4098,Klingbach,up,2,2018-06-25,Diptera,Nematocera,Chironomidae,,,,0.1988,,
4099,Klingbach,up,2,2018-06-25,Trichoptera,,Hydropsychidae,,Hydropsyche,,4.699,,
4101,Kropsbach,down,2,2018-06-25,Diptera,Nematocera,Chironomidae,,,,1.4539,,
4102,Kropsbach,down,2,2018-06-25,Trichoptera,,Hydropsychidae,,Hydropsyche,,26.8494,,
4103,Otterbach,up,2,2018-06-25,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.9841,,
4104,Otterbach,up,2,2018-06-25,Diptera,Nematocera,Chironomidae,,,,0.1054,,
4106,Dierbach,down,1,2018-06-25,Diptera,Nematocera,Chironomidae,,,,0.4974,,
4107,Kropsbach,down,1,2018-06-25,Diptera,Nematocera,Chironomidae,,,,2.2511,,
4108,Kropsbach,down,1,2018-06-25,Trichoptera,,Hydropsychidae,,Hydropsyche,,12.1916,,
4110,Kaiserbach,up,1,2018-06-25,Diptera,Nematocera,Chironomidae,,,,0.0828,,
4111,Triefenbach,down,1,2018-06-25,Diptera,Nematocera,Simuliidae,,,,0.6181,,
4112,Triefenbach,down,1,2018-06-25,Diptera,Nematocera,Chaoboridae,,,,0.6004,,
4113,Triefenbach,down,1,2018-06-25,Diptera,Nematocera,Chironomidae,,,,0.4902,,
4114,Hainbach,down,1,2018-06-25,Diptera,Nematocera,Simuliidae,,,,0.5956,,
4115,Hainbach,down,1,2018-06-25,Diptera,Nematocera,Chironomidae,,,,0.2472,,
4117,Hainbach,down,1,2018-06-25,Trichoptera,,Hydropsychidae,,Hydropsyche,,10.8208,,
4118,Hainbach,down,1,2018-06-25,Trichoptera,,Hydroptilidae,,,,0.5715,,
4122,Isenach,down,2,2018-06-25,Diptera,Nematocera,Chironomidae,,,,1.9472,,
4125,Modenbach,down,2,2018-06-25,Diptera,Nematocera,Chironomidae,,,,0.2625,,
4127,Modenbach,down,2,2018-06-25,Trichoptera,,Hydropsychidae,,Hydropsyche,,9.0026,,
4130,Triefenbach,up,1,2018-06-25,Diptera,Nematocera,Simuliidae,,,,1.6977,,
4131,Triefenbach,up,1,2018-06-25,Diptera,Nematocera,Chironomidae,,,,0.9745,,
4133,Russbach,down,2,2018-06-25,Diptera,Nematocera,Chironomidae,,,,0.0933,,
4136,Kaiserbach,up,2,2018-06-25,Diptera,Nematocera,Chironomidae,,,,0.0452,,
4137,Modenbach,down,2,2018-06-28,Diptera,Nematocera,Chironomidae,,,,0.0385,,
4140,Kaiserbach,up,1,2018-06-28,Ephemeroptera,,Baetidae,,Baetis,rhodani,0.3148,,
4141,Kaiserbach,up,1,2018-06-28,Diptera,Nematocera,Chironomidae,,,,0.1306,,
4143,Modenbach,up,1,2018-06-28,Diptera,Nematocera,Chironomidae,,,,0.3387,,
4144,Modenbach,up,1,2018-06-28,Trichoptera,,Hydroptilidae,,,,0.563,,
4145,Modenbach,up,1,2018-06-28,Trichoptera,,Hydropsychidae,,Hydropsyche,,9.1874,,
4146,Modenbach,up,1,2018-06-28,Ephemeroptera,,Baetidae,,Baetis,,0.2864,,
4148,Isenach,down,1,2018-06-25,Diptera,Nematocera,Chironomidae,,,,1.9748,,
4150,Isenach,down,1,2018-06-25,Ephemeroptera,,Baetidae,,Baetis,,0.8949,,
4153,Kropsbach,down,2.1,2018-06-25,Trichoptera,,Hydropsychidae,,Hydropsyche,,6.8639,,
4154,Kropsbach,down,2.1,2018-06-25,Diptera,Nematocera,Chironomidae,,,,1.4502,,
4155,Kropsbach,down,2.1,2018-06-25,Ephemeroptera,,Baetidae,,Baetis,,0.6347,,
4158,Modenbach,down,1,2018-06-25,Diptera,Nematocera,Chironomidae,,,,0.4126,,
4159,Modenbach,down,1,2018-06-25,Trichoptera,,Hydropsychidae,,Hydropsyche,,11.0238,,
4162,Otterbach,up,1,2018-06-28,Diptera,Nematocera,Chironomidae,,,,0.0437,,
4165,Kaiserbach,down,1,2018-06-28,Diptera,Nematocera,Simuliidae,,,,0.2636,,
4166,Kaiserbach,down,1,2018-06-28,Diptera,Nematocera,Chironomidae,,,,0.3311,,
4167,Kaiserbach,down,1,2018-06-28,Trichoptera,,,,,,4.9714,,
4172,Dierbach,up,2,2018-06-28,Diptera,Nematocera,Chironomidae,,,,0.3153,,
4174,Dierbach,up,2,2018-06-28,Diptera,Brachycera,Empididae,,,,0.7777,,
4178,Modenbach,down,1,2018-06-28,Diptera,Nematocera,Chironomidae,,,,0.2085,,
4179,Modenbach,down,1,2018-06-28,Trichoptera,,Hydropsychidae,,Hydropsyche,,9.5449,,
4180,Kaiserbach,down,2,2018-06-28,Trichoptera,,Hydropsychidae,,Hydropsyche,,23.9972,,
4182,Otterbach,down,2,2018-06-28,Diptera,Nematocera,Chironomidae,,,,0.0861,,
4187,Hainbach,down,2,2018-06-28,Diptera,Nematocera,Simuliidae,,,,0.1875,,
4190,Russbach,down,1,2018-06-28,Diptera,Brachycera,Empididae,,,,0.4992,,
4191,Russbach,down,1,2018-06-28,Ephemeroptera,,Baetidae,,Baetis,macani,0.2004,,
4192,Russbach,down,1,2018-06-28,Diptera,Nematocera,Chironomidae,,,,0.1096,,
4195,Dierbach,up,1,2018-06-28,Diptera,Nematocera,Chironomidae,,,,0.7268,,
4197,Dierbach,down,2,2018-06-28,Diptera,Nematocera,Chironomidae,,,,0.0974,,
4199,Klingbach,up,1.2,2018-06-28,Diptera,Nematocera,Simuliidae,,,,0.142,,
4200,Klingbach,up,1.2,2018-06-28,Diptera,Nematocera,Chironomidae,,,,0.1468,,
4201,Klingbach,up,1.2,2018-06-28,Trichoptera,,Hydropsychidae,,Hydropsyche,,9.7452,,
4202,Klingbach,up,1.2,2018-06-28,Ephemeroptera,,Baetidae,,Baetis,,0.4853,,
4204,Otterbach,down,1,2018-06-28,Diptera,Nematocera,Chironomidae,,,,4.2478,,
4205,Otterbach,down,1,2018-06-28,Ephemeroptera,,Baetidae,,Baetis,macani,1.372,,
4208,Klingbach,up,2,2018-06-28,Diptera,Nematocera,Simuliidae,,,,0.5492,,
4209,Klingbach,up,2,2018-06-28,Diptera,Nematocera,Chironomidae,,,,0.2842,,
