"site","stream","pos_ord","position","trap","time","season","collection_days","area_trap","order","number_sample","biomass_sample","biomass_area_day_mg","number_area_day","day"
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-05-07,"spring",4,0.25,"Plecoptera",0,0,0,0,127
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-05-10,"spring",3,0.25,"Plecoptera",0,0,0,0,130
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-05-17,"summer",2,0.25,"Plecoptera",0,0,0,0,137
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-05-22,"summer",5,0.25,"Plecoptera",0,0,0,0,142
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-05-24,"summer",2,0.25,"Plecoptera",0,0,0,0,144
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-05-28,"summer",4,0.25,"Plecoptera",0,0,0,0,148
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-05-30,"summer",2,0.25,"Plecoptera",0,0,0,0,150
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-06-04,"summer",5,0.25,"Plecoptera",0,0,0,0,155
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-06-09,"summer",5,0.25,"Plecoptera",0,0,0,0,160
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-06-11,"summer",2,0.25,"Plecoptera",0,0,0,0,162
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-06-14,"summer",3,0.25,"Plecoptera",0,0,0,0,165
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-06-18,"summer",4,0.25,"Plecoptera",0,0,0,0,169
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-06-21,"summer",3,0.25,"Plecoptera",0,0,0,0,172
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-06-25,"summer",4,0.25,"Plecoptera",0,0,0,0,176
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-06-28,"summer",3,0.25,"Plecoptera",0,0,0,0,179
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-07-02,"summer",4,0.25,"Plecoptera",0,0,0,0,183
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-07-05,"summer",3,0.25,"Plecoptera",0,0,0,0,186
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-07-09,"summer",4,0.25,"Plecoptera",0,0,0,0,190
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-07-12,"summer",3,0.25,"Plecoptera",0,0,0,0,193
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-07-17,"summer",5,0.25,"Plecoptera",0,0,0,0,198
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-07-19,"summer",2,0.25,"Plecoptera",0,0,0,0,200
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-07-23,"summer",4,0.25,"Plecoptera",0,0,0,0,204
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-07-26,"summer",3,0.25,"Plecoptera",0,0,0,0,207
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-07-31,"autumn",5,0.25,"Plecoptera",0,0,0,0,212
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-08-02,"autumn",2,0.25,"Plecoptera",0,0,0,0,214
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-08-06,"autumn",4,0.25,"Plecoptera",0,0,0,0,218
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-08-09,"autumn",3,0.25,"Plecoptera",0,0,0,0,221
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-08-13,"autumn",4,0.25,"Plecoptera",0,0,0,0,225
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-08-16,"autumn",3,0.25,"Plecoptera",0,0,0,0,228
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-08-21,"autumn",5,0.25,"Plecoptera",0,0,0,0,233
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-08-24,"autumn",2,0.25,"Plecoptera",0,0,0,0,236
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-08-28,"autumn",4,0.25,"Plecoptera",0,0,0,0,240
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-08-30,"autumn",2,0.25,"Plecoptera",0,0,0,0,242
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-09-04,"autumn",5,0.25,"Plecoptera",0,0,0,0,247
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-09-11,"autumn",5,0.25,"Plecoptera",0,0,0,0,254
"Isenach_vine","Isenach","vine_Plecoptera","vine",2,2018-09-13,"autumn",2,0.25,"Plecoptera",0,0,0,0,256
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-03-22,"spring",4,0.25,"Plecoptera",0,0,0,0,81
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-03-26,"spring",4,0.25,"Plecoptera",0,0,0,0,85
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-03-29,"spring",3,0.25,"Plecoptera",0,0,0,0,88
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-04-03,"spring",5,0.25,"Plecoptera",0,0,0,0,93
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-04-06,"spring",3,0.25,"Plecoptera",0,0,0,0,96
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-04-12,"spring",3,0.25,"Plecoptera",0,0,0,0,102
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-04-16,"spring",4,0.25,"Plecoptera",1,1.0967,1.0967,1,106
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-04-19,"spring",3,0.25,"Plecoptera",0,0,0,0,109
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-04-23,"spring",4,0.25,"Plecoptera",0,0,0,0,113
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-04-26,"spring",3,0.25,"Plecoptera",0,0,0,0,116
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-05-07,"spring",4,0.25,"Plecoptera",0,0,0,0,127
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-05-10,"spring",3,0.25,"Plecoptera",0,0,0,0,130
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-05-17,"summer",3,0.25,"Plecoptera",0,0,0,0,137
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-05-22,"summer",5,0.25,"Plecoptera",0,0,0,0,142
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-05-24,"summer",2,0.25,"Plecoptera",0,0,0,0,144
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-05-30,"summer",2,0.25,"Plecoptera",0,0,0,0,150
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-06-08,"summer",4,0.25,"Plecoptera",0,0,0,0,159
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-06-11,"summer",3,0.25,"Plecoptera",0,0,0,0,162
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-06-14,"summer",3,0.25,"Plecoptera",0,0,0,0,165
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-06-18,"summer",4,0.25,"Plecoptera",0,0,0,0,169
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-06-21,"summer",3,0.25,"Plecoptera",0,0,0,0,172
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-06-25,"summer",4,0.25,"Plecoptera",0,0,0,0,176
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-06-28,"summer",3,0.25,"Plecoptera",0,0,0,0,179
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-07-02,"summer",4,0.25,"Plecoptera",0,0,0,0,183
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-07-05,"summer",3,0.25,"Plecoptera",0,0,0,0,186
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-07-09,"summer",4,0.25,"Plecoptera",0,0,0,0,190
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-07-12,"summer",3,0.25,"Plecoptera",0,0,0,0,193
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-07-19,"summer",2,0.25,"Plecoptera",0,0,0,0,200
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-07-26,"summer",3,0.25,"Plecoptera",0,0,0,0,207
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-07-30,"autumn",4,0.25,"Plecoptera",0,0,0,0,211
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-08-06,"autumn",5,0.25,"Plecoptera",0,0,0,0,218
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-08-09,"autumn",3,0.25,"Plecoptera",0,0,0,0,221
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-08-13,"autumn",4,0.25,"Plecoptera",0,0,0,0,225
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-08-16,"autumn",3,0.25,"Plecoptera",0,0,0,0,228
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-08-20,"autumn",4,0.25,"Plecoptera",0,0,0,0,232
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-08-22,"autumn",2,0.25,"Plecoptera",0,0,0,0,234
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-08-27,"autumn",5,0.25,"Plecoptera",0,0,0,0,239
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-09-03,"autumn",4,0.25,"Plecoptera",0,0,0,0,246
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",1,2018-09-06,"autumn",3,0.25,"Plecoptera",0,0,0,0,249
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-03-22,"spring",4,0.25,"Plecoptera",0,0,0,0,81
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-03-26,"spring",4,0.25,"Plecoptera",0,0,0,0,85
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-03-29,"spring",3,0.25,"Plecoptera",0,0,0,0,88
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-04-03,"spring",5,0.25,"Plecoptera",0,0,0,0,93
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-04-06,"spring",3,0.25,"Plecoptera",0,0,0,0,96
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-04-09,"spring",3,0.25,"Plecoptera",0,0,0,0,99
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-04-12,"spring",3,0.25,"Plecoptera",0,0,0,0,102
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-04-16,"spring",4,0.25,"Plecoptera",0,0,0,0,106
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-04-26,"spring",3,0.25,"Plecoptera",0,0,0,0,116
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-04-30,"spring",4,0.25,"Plecoptera",0,0,0,0,120
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-05-03,"spring",3,0.25,"Plecoptera",0,0,0,0,123
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-05-07,"spring",4,0.25,"Plecoptera",0,0,0,0,127
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-05-10,"spring",3,0.25,"Plecoptera",0,0,0,0,130
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-05-22,"summer",5,0.25,"Plecoptera",0,0,0,0,142
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-05-24,"summer",2,0.25,"Plecoptera",1,0.7532,1.5064,2,144
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-05-30,"summer",2,0.25,"Plecoptera",0,0,0,0,150
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-06-08,"summer",4,0.25,"Plecoptera",0,0,0,0,159
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-06-11,"summer",3,0.25,"Plecoptera",0,0,0,0,162
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-06-14,"summer",3,0.25,"Plecoptera",0,0,0,0,165
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-06-18,"summer",4,0.25,"Plecoptera",0,0,0,0,169
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-06-25,"summer",4,0.25,"Plecoptera",0,0,0,0,176
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-06-28,"summer",3,0.25,"Plecoptera",0,0,0,0,179
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-07-05,"summer",3,0.25,"Plecoptera",0,0,0,0,186
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-07-09,"summer",4,0.25,"Plecoptera",0,0,0,0,190
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-07-12,"summer",3,0.25,"Plecoptera",0,0,0,0,193
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-07-17,"summer",5,0.25,"Plecoptera",0,0,0,0,198
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-07-19,"summer",2,0.25,"Plecoptera",0,0,0,0,200
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-07-23,"summer",4,0.25,"Plecoptera",0,0,0,0,204
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-07-26,"summer",3,0.25,"Plecoptera",0,0,0,0,207
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-07-30,"autumn",4,0.25,"Plecoptera",0,0,0,0,211
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-08-01,"autumn",2,0.25,"Plecoptera",0,0,0,0,213
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-08-06,"autumn",5,0.25,"Plecoptera",0,0,0,0,218
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-08-13,"autumn",4,0.25,"Plecoptera",0,0,0,0,225
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-08-16,"autumn",3,0.25,"Plecoptera",0,0,0,0,228
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-08-20,"autumn",4,0.25,"Plecoptera",0,0,0,0,232
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-08-22,"autumn",2,0.25,"Plecoptera",0,0,0,0,234
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-08-30,"autumn",3,0.25,"Plecoptera",0,0,0,0,242
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-09-03,"autumn",4,0.25,"Plecoptera",0,0,0,0,246
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-09-06,"autumn",3,0.25,"Plecoptera",0,0,0,0,249
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-09-10,"autumn",4,0.25,"Plecoptera",0,0,0,0,253
"Kaiserbach_forest","Kaiserbach","forest_Plecoptera","forest",2,2018-09-12,"autumn",2,0.25,"Plecoptera",0,0,0,0,255
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-03-22,"spring",4,0.25,"Plecoptera",0,0,0,0,81
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-03-26,"spring",4,0.25,"Plecoptera",0,0,0,0,85
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-03-29,"spring",3,0.25,"Plecoptera",0,0,0,0,88
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-04-03,"spring",5,0.25,"Plecoptera",0,0,0,0,93
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-04-06,"spring",3,0.25,"Plecoptera",0,0,0,0,96
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-04-09,"spring",3,0.25,"Plecoptera",0,0,0,0,99
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-04-12,"spring",3,0.25,"Plecoptera",0,0,0,0,102
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-04-16,"spring",4,0.25,"Plecoptera",0,0,0,0,106
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-04-19,"spring",3,0.25,"Plecoptera",0,0,0,0,109
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-04-23,"spring",4,0.25,"Plecoptera",0,0,0,0,113
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-04-26,"spring",3,0.25,"Plecoptera",0,0,0,0,116
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-04-30,"spring",4,0.25,"Plecoptera",0,0,0,0,120
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-05-03,"spring",3,0.25,"Plecoptera",0,0,0,0,123
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-05-07,"spring",4,0.25,"Plecoptera",0,0,0,0,127
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-05-10,"spring",3,0.25,"Plecoptera",0,0,0,0,130
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-05-14,"spring",4,0.25,"Plecoptera",0,0,0,0,134
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-05-17,"summer",3,0.25,"Plecoptera",0,0,0,0,137
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-05-22,"summer",5,0.25,"Plecoptera",0,0,0,0,142
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-05-24,"summer",2,0.25,"Plecoptera",0,0,0,0,144
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-05-30,"summer",2,0.25,"Plecoptera",0,0,0,0,150
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-06-08,"summer",4,0.25,"Plecoptera",0,0,0,0,159
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-06-11,"summer",3,0.25,"Plecoptera",0,0,0,0,162
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-06-14,"summer",3,0.25,"Plecoptera",0,0,0,0,165
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-06-18,"summer",4,0.25,"Plecoptera",0,0,0,0,169
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-06-21,"summer",3,0.25,"Plecoptera",0,0,0,0,172
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-06-25,"summer",4,0.25,"Plecoptera",0,0,0,0,176
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-06-28,"summer",3,0.25,"Plecoptera",0,0,0,0,179
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-07-02,"summer",4,0.25,"Plecoptera",0,0,0,0,183
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-07-05,"summer",3,0.25,"Plecoptera",0,0,0,0,186
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-07-09,"summer",4,0.25,"Plecoptera",0,0,0,0,190
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-07-12,"summer",3,0.25,"Plecoptera",0,0,0,0,193
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-07-16,"summer",4,0.25,"Plecoptera",0,0,0,0,197
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-07-19,"summer",3,0.25,"Plecoptera",0,0,0,0,200
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-07-23,"summer",4,0.25,"Plecoptera",0,0,0,0,204
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-07-26,"summer",3,0.25,"Plecoptera",0,0,0,0,207
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-08-01,"autumn",2,0.25,"Plecoptera",0,0,0,0,213
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-08-06,"autumn",5,0.25,"Plecoptera",0,0,0,0,218
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-08-09,"autumn",3,0.25,"Plecoptera",0,0,0,0,221
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-08-16,"autumn",3,0.25,"Plecoptera",0,0,0,0,228
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-08-22,"autumn",2,0.25,"Plecoptera",0,0,0,0,234
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-08-27,"autumn",5,0.25,"Plecoptera",0,0,0,0,239
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-08-30,"autumn",3,0.25,"Plecoptera",0,0,0,0,242
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-09-06,"autumn",3,0.25,"Plecoptera",0,0,0,0,249
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",1,2018-09-12,"autumn",2,0.25,"Plecoptera",0,0,0,0,255
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-03-22,"spring",4,0.25,"Plecoptera",0,0,0,0,81
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-03-26,"spring",4,0.25,"Plecoptera",0,0,0,0,85
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-03-29,"spring",3,0.25,"Plecoptera",0,0,0,0,88
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-04-03,"spring",5,0.25,"Plecoptera",0,0,0,0,93
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-04-06,"spring",3,0.25,"Plecoptera",0,0,0,0,96
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-04-09,"spring",3,0.25,"Plecoptera",0,0,0,0,99
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-04-12,"spring",3,0.25,"Plecoptera",0,0,0,0,102
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-04-19,"spring",3,0.25,"Plecoptera",0,0,0,0,109
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-04-23,"spring",4,0.25,"Plecoptera",0,0,0,0,113
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-04-30,"spring",4,0.25,"Plecoptera",0,0,0,0,120
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-05-03,"spring",3,0.25,"Plecoptera",0,0,0,0,123
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-05-07,"spring",4,0.25,"Plecoptera",0,0,0,0,127
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-05-10,"spring",3,0.25,"Plecoptera",0,0,0,0,130
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-05-17,"summer",3,0.25,"Plecoptera",0,0,0,0,137
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-05-22,"summer",5,0.25,"Plecoptera",0,0,0,0,142
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-05-24,"summer",2,0.25,"Plecoptera",0,0,0,0,144
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-05-30,"summer",2,0.25,"Plecoptera",0,0,0,0,150
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-06-08,"summer",4,0.25,"Plecoptera",0,0,0,0,159
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-06-11,"summer",3,0.25,"Plecoptera",0,0,0,0,162
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-06-14,"summer",3,0.25,"Plecoptera",0,0,0,0,165
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-06-18,"summer",4,0.25,"Plecoptera",0,0,0,0,169
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-06-28,"summer",3,0.25,"Plecoptera",0,0,0,0,179
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-07-02,"summer",4,0.25,"Plecoptera",0,0,0,0,183
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-07-05,"summer",3,0.25,"Plecoptera",0,0,0,0,186
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-07-09,"summer",4,0.25,"Plecoptera",0,0,0,0,190
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-07-12,"summer",3,0.25,"Plecoptera",0,0,0,0,193
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-07-16,"summer",4,0.25,"Plecoptera",0,0,0,0,197
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-07-19,"summer",3,0.25,"Plecoptera",0,0,0,0,200
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-07-26,"summer",3,0.25,"Plecoptera",0,0,0,0,207
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-07-30,"autumn",4,0.25,"Plecoptera",0,0,0,0,211
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-08-01,"autumn",2,0.25,"Plecoptera",0,0,0,0,213
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-08-06,"autumn",5,0.25,"Plecoptera",0,0,0,0,218
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-08-13,"autumn",4,0.25,"Plecoptera",0,0,0,0,225
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-08-16,"autumn",3,0.25,"Plecoptera",0,0,0,0,228
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-08-27,"autumn",5,0.25,"Plecoptera",0,0,0,0,239
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-08-30,"autumn",3,0.25,"Plecoptera",0,0,0,0,242
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-09-03,"autumn",4,0.25,"Plecoptera",0,0,0,0,246
"Kaiserbach_vine","Kaiserbach","vine_Plecoptera","vine",2,2018-09-06,"autumn",3,0.25,"Plecoptera",0,0,0,0,249
