"site","stream","position","trap","time","season","collection_days","area_trap","biomass_sample","number_sample","biomass_area_day_mg","number_area_day","day"
"Otterbach_forest","Otterbach","forest",1,2018-03-26,"spring",4,0.25,0.8876,12,0.8876,12,85
"Otterbach_forest","Otterbach","forest",1,2018-03-29,"spring",3,0.25,0.0598,1,0.0797333333333333,1.33333333333333,88
"Otterbach_forest","Otterbach","forest",1,2018-04-03,"spring",5,0.25,0.2887,1,0.23096,0.8,93
"Otterbach_forest","Otterbach","forest",1,2018-04-06,"spring",3,0.25,0.5235,15,0.698,20,96
"Otterbach_forest","Otterbach","forest",1,2018-04-09,"spring",3,0.25,0.4916,2,0.655466666666667,2.66666666666667,99
"Otterbach_forest","Otterbach","forest",1,2018-04-12,"spring",3,0.25,0.0212,1,0.0282666666666667,1.33333333333333,102
"Otterbach_forest","Otterbach","forest",1,2018-04-16,"spring",4,0.25,1.0949,3,1.0949,3,106
"Otterbach_forest","Otterbach","forest",1,2018-04-19,"spring",3,0.25,2.5737,9,3.4316,12,109
"Otterbach_forest","Otterbach","forest",1,2018-04-23,"spring",4,0.25,5.1382,5,5.1382,5,113
"Otterbach_forest","Otterbach","forest",1,2018-04-26,"spring",3,0.25,2.1392,15,2.85226666666667,20,116
"Otterbach_forest","Otterbach","forest",1,2018-04-30,"spring",4,0.25,2.0189,6,2.0189,6,120
"Otterbach_forest","Otterbach","forest",1,2018-05-03,"spring",3,0.25,1.0829,6,1.44386666666667,8,123
"Otterbach_forest","Otterbach","forest",1,2018-05-07,"spring",4,0.25,1.139,7,1.139,7,127
"Otterbach_forest","Otterbach","forest",1,2018-05-10,"spring",3,0.25,1.3912,7,1.85493333333333,9.33333333333333,130
"Otterbach_forest","Otterbach","forest",1,2018-05-14,"spring",4,0.25,1.0588,5,1.0588,5,134
"Otterbach_forest","Otterbach","forest",1,2018-05-17,"summer",3,0.25,5.0399,9,6.71986666666667,12,137
"Otterbach_forest","Otterbach","forest",1,2018-05-22,"summer",5,0.25,0.1208,1,0.09664,0.8,142
"Otterbach_forest","Otterbach","forest",1,2018-05-24,"summer",2,0.25,0.939,3,1.878,6,144
"Otterbach_forest","Otterbach","forest",1,2018-05-28,"summer",4,0.25,3.9448,17,3.9448,17,148
"Otterbach_forest","Otterbach","forest",1,2018-05-30,"summer",2,0.25,0.4502,2,0.9004,4,150
"Otterbach_forest","Otterbach","forest",1,2018-06-04,"summer",5,0.25,0.5022,2,0.40176,1.6,155
"Otterbach_forest","Otterbach","forest",1,2018-06-08,"summer",4,0.25,0.4044,2,0.4044,2,159
"Otterbach_forest","Otterbach","forest",1,2018-06-11,"summer",3,0.25,0.2378,2,0.317066666666667,2.66666666666667,162
"Otterbach_forest","Otterbach","forest",1,2018-06-14,"summer",3,0.25,0.2467,2,0.328933333333333,2.66666666666667,165
"Otterbach_forest","Otterbach","forest",1,2018-06-18,"summer",4,0.25,0.1058,1,0.1058,1,169
"Otterbach_forest","Otterbach","forest",1,2018-06-21,"summer",3,0.25,2.1228,8,2.8304,10.6666666666667,172
"Otterbach_forest","Otterbach","forest",1,2018-06-25,"summer",4,0.25,0.4817,6,0.4817,6,176
"Otterbach_forest","Otterbach","forest",1,2018-06-28,"summer",3,0.25,0.0597,2,0.0796,2.66666666666667,179
"Otterbach_forest","Otterbach","forest",1,2018-07-02,"summer",4,0.25,1.4667,10,1.4667,10,183
"Otterbach_forest","Otterbach","forest",1,2018-07-05,"summer",3,0.25,0.851,9,1.13466666666667,12,186
"Otterbach_forest","Otterbach","forest",1,2018-07-09,"summer",4,0.25,1.1712,6,1.1712,6,190
"Otterbach_forest","Otterbach","forest",1,2018-07-12,"summer",3,0.25,1.0546,8,1.40613333333333,10.6666666666667,193
"Otterbach_forest","Otterbach","forest",1,2018-07-16,"summer",4,0.25,0.3765,1,0.3765,1,197
"Otterbach_forest","Otterbach","forest",1,2018-07-19,"summer",3,0.25,0.1428,3,0.1904,4,200
"Otterbach_forest","Otterbach","forest",1,2018-07-23,"summer",4,0.25,0.1087,1,0.1087,1,204
"Otterbach_forest","Otterbach","forest",1,2018-07-26,"summer",3,0.25,0.2366,16,0.315466666666667,21.3333333333333,207
"Otterbach_forest","Otterbach","forest",1,2018-07-30,"autumn",4,0.25,0.6012,33,0.6012,33,211
"Otterbach_forest","Otterbach","forest",1,2018-08-06,"autumn",5,0.25,0.344,13,0.2752,10.4,218
"Otterbach_forest","Otterbach","forest",1,2018-08-09,"autumn",3,0.25,0.7162,2,0.954933333333333,2.66666666666667,221
"Otterbach_forest","Otterbach","forest",1,2018-08-13,"autumn",4,0.25,0.6119,13,0.6119,13,225
"Otterbach_forest","Otterbach","forest",1,2018-08-16,"autumn",3,0.25,0.1034,1,0.137866666666667,1.33333333333333,228
"Otterbach_forest","Otterbach","forest",1,2018-08-20,"autumn",4,0.25,0.2194,11,0.2194,11,232
"Otterbach_forest","Otterbach","forest",1,2018-08-22,"autumn",2,0.25,0.1487,7,0.2974,14,234
"Otterbach_forest","Otterbach","forest",1,2018-08-27,"autumn",5,0.25,0.0093,1,0.00744,0.8,239
"Otterbach_forest","Otterbach","forest",1,2018-08-30,"autumn",3,0.25,0.5353,3,0.713733333333333,4,242
"Otterbach_forest","Otterbach","forest",1,2018-09-03,"autumn",4,0.25,1.1309,12,1.1309,12,246
"Otterbach_forest","Otterbach","forest",1,2018-09-10,"autumn",4,0.25,3.3603,7,3.3603,7,253
"Otterbach_forest","Otterbach","forest",1,2018-09-12,"autumn",2,0.25,0.5517,8,1.1034,16,255
"Otterbach_forest","Otterbach","forest",2,2018-03-22,"spring",4,0.25,0.3159,3,0.3159,3,81
"Otterbach_forest","Otterbach","forest",2,2018-03-26,"spring",4,0.25,0.0713,2,0.0713,2,85
"Otterbach_forest","Otterbach","forest",2,2018-03-29,"spring",3,0.25,0.7686,14,1.0248,18.6666666666667,88
"Otterbach_forest","Otterbach","forest",2,2018-04-03,"spring",5,0.25,0.4261,9,0.34088,7.2,93
"Otterbach_forest","Otterbach","forest",2,2018-04-06,"spring",3,0.25,0.0825,2,0.11,2.66666666666667,96
"Otterbach_forest","Otterbach","forest",2,2018-04-09,"spring",3,0.25,1.2076,4,1.61013333333333,5.33333333333333,99
"Otterbach_forest","Otterbach","forest",2,2018-04-12,"spring",3,0.25,3.4097,4,4.54626666666667,5.33333333333333,102
"Otterbach_forest","Otterbach","forest",2,2018-04-16,"spring",4,0.25,1.5542,7,1.5542,7,106
"Otterbach_forest","Otterbach","forest",2,2018-04-19,"spring",3,0.25,0.0992,1,0.132266666666667,1.33333333333333,109
"Otterbach_forest","Otterbach","forest",2,2018-04-23,"spring",4,0.25,2.4705,11,2.4705,11,113
"Otterbach_forest","Otterbach","forest",2,2018-04-26,"spring",3,0.25,1.4653,5,1.95373333333333,6.66666666666667,116
"Otterbach_forest","Otterbach","forest",2,2018-05-03,"spring",3,0.25,0.2444,3,0.325866666666667,4,123
"Otterbach_forest","Otterbach","forest",2,2018-05-07,"spring",4,0.25,3.5954,8,3.5954,8,127
"Otterbach_forest","Otterbach","forest",2,2018-05-10,"spring",3,0.25,2.8059,8,3.7412,10.6666666666667,130
"Otterbach_forest","Otterbach","forest",2,2018-05-14,"spring",4,0.25,0.8412,5,0.8412,5,134
"Otterbach_forest","Otterbach","forest",2,2018-05-17,"summer",3,0.25,1.2345,2,1.646,2.66666666666667,137
"Otterbach_forest","Otterbach","forest",2,2018-05-22,"summer",5,0.25,3.3869,18,2.70952,14.4,142
"Otterbach_forest","Otterbach","forest",2,2018-05-24,"summer",2,0.25,2.8641,11,5.7282,22,144
"Otterbach_forest","Otterbach","forest",2,2018-05-28,"summer",4,0.25,0.3944,5,0.3944,5,148
"Otterbach_forest","Otterbach","forest",2,2018-05-30,"summer",2,0.25,1.0521,4,2.1042,8,150
"Otterbach_forest","Otterbach","forest",2,2018-06-04,"summer",5,0.25,1.9804,3,1.58432,2.4,155
"Otterbach_forest","Otterbach","forest",2,2018-06-08,"summer",4,0.25,2.2774,7,2.2774,7,159
"Otterbach_forest","Otterbach","forest",2,2018-06-11,"summer",3,0.25,0.0403,1,0.0537333333333333,1.33333333333333,162
"Otterbach_forest","Otterbach","forest",2,2018-06-14,"summer",3,0.25,0.0434,1,0.0578666666666667,1.33333333333333,165
"Otterbach_forest","Otterbach","forest",2,2018-06-18,"summer",4,0.25,1.4453,8,1.4453,8,169
"Otterbach_forest","Otterbach","forest",2,2018-06-21,"summer",3,0.25,0.1657,3,0.220933333333333,4,172
"Otterbach_forest","Otterbach","forest",2,2018-06-25,"summer",4,0.25,1.0895,7,1.0895,7,176
"Otterbach_forest","Otterbach","forest",2,2018-06-28,"summer",3,0.25,0.2127,2,0.2836,2.66666666666667,179
"Otterbach_forest","Otterbach","forest",2,2018-07-02,"summer",4,0.25,3.4906,11,3.4906,11,183
"Otterbach_forest","Otterbach","forest",2,2018-07-05,"summer",3,0.25,0.6588,16,0.8784,21.3333333333333,186
"Otterbach_forest","Otterbach","forest",2,2018-07-09,"summer",4,0.25,1.2304,6,1.2304,6,190
"Otterbach_forest","Otterbach","forest",2,2018-07-12,"summer",3,0.25,0.3703,3,0.493733333333333,4,193
"Otterbach_forest","Otterbach","forest",2,2018-07-16,"summer",4,0.25,0.4523,1,0.4523,1,197
"Otterbach_forest","Otterbach","forest",2,2018-07-19,"summer",3,0.25,0.5443,14,0.725733333333333,18.6666666666667,200
"Otterbach_forest","Otterbach","forest",2,2018-07-23,"summer",4,0.25,0.3368,15,0.3368,15,204
"Otterbach_forest","Otterbach","forest",2,2018-07-26,"summer",3,0.25,0.3327,1,0.4436,1.33333333333333,207
"Otterbach_forest","Otterbach","forest",2,2018-08-01,"autumn",2,0.25,0.272,20,0.544,40,213
"Otterbach_forest","Otterbach","forest",2,2018-08-09,"autumn",3,0.25,0.2023,8,0.269733333333333,10.6666666666667,221
"Otterbach_forest","Otterbach","forest",2,2018-08-13,"autumn",4,0.25,1.7363,5,1.7363,5,225
"Otterbach_forest","Otterbach","forest",2,2018-08-16,"autumn",3,0.25,0.6328,16,0.843733333333333,21.3333333333333,228
"Otterbach_forest","Otterbach","forest",2,2018-08-27,"autumn",5,0.25,0.0626,3,0.05008,2.4,239
"Otterbach_forest","Otterbach","forest",2,2018-09-03,"autumn",4,0.25,0.0398,1,0.0398,1,246
"Otterbach_forest","Otterbach","forest",2,2018-09-06,"autumn",3,0.25,0.1051,1,0.140133333333333,1.33333333333333,249
"Otterbach_forest","Otterbach","forest",2,2018-09-12,"autumn",2,0.25,0.0934,2,0.1868,4,255
"Otterbach_vine","Otterbach","vine",1,2018-03-22,"spring",4,0.25,0,0,0,0,81
"Otterbach_vine","Otterbach","vine",1,2018-03-26,"spring",4,0.25,3.2532,16,3.2532,16,85
"Otterbach_vine","Otterbach","vine",1,2018-04-03,"spring",5,0.25,2.5365,12,2.0292,9.6,93
"Otterbach_vine","Otterbach","vine",1,2018-04-06,"spring",3,0.25,14.0621,52,18.7494666666667,69.3333333333333,96
"Otterbach_vine","Otterbach","vine",1,2018-04-09,"spring",3,0.25,1.4439,9,1.9252,12,99
"Otterbach_vine","Otterbach","vine",1,2018-04-12,"spring",3,0.25,3.2436,20,4.3248,26.6666666666667,102
"Otterbach_vine","Otterbach","vine",1,2018-04-16,"spring",4,0.25,7.7463,138,7.7463,138,106
"Otterbach_vine","Otterbach","vine",1,2018-04-19,"spring",3,0.25,2.3042,8,3.07226666666667,10.6666666666667,109
"Otterbach_vine","Otterbach","vine",1,2018-04-23,"spring",4,0.25,10.019,27,10.019,27,113
"Otterbach_vine","Otterbach","vine",1,2018-04-26,"spring",3,0.25,6.2014,25,8.26853333333333,33.3333333333333,116
"Otterbach_vine","Otterbach","vine",1,2018-04-30,"spring",4,0.25,3.0252,13,3.0252,13,120
"Otterbach_vine","Otterbach","vine",1,2018-05-03,"spring",3,0.25,0.2811,11,0.3748,14.6666666666667,123
"Otterbach_vine","Otterbach","vine",1,2018-05-07,"spring",4,0.25,3.6072,57,3.6072,57,127
"Otterbach_vine","Otterbach","vine",1,2018-05-10,"spring",3,0.25,0.7917,24,1.0556,32,130
"Otterbach_vine","Otterbach","vine",1,2018-05-17,"summer",3,0.25,0.342,4,0.456,5.33333333333333,137
"Otterbach_vine","Otterbach","vine",1,2018-05-22,"summer",5,0.25,0.8462,2,0.67696,1.6,142
"Otterbach_vine","Otterbach","vine",1,2018-05-28,"summer",3,0.25,0.9213,2,1.2284,2.66666666666667,148
"Otterbach_vine","Otterbach","vine",1,2018-05-30,"summer",2,0.25,0,1,0,2,150
"Otterbach_vine","Otterbach","vine",1,2018-06-08,"summer",4,0.25,0.8389,1,0.8389,1,159
"Otterbach_vine","Otterbach","vine",1,2018-06-18,"summer",4,0.25,0.1803,2,0.1803,2,169
"Otterbach_vine","Otterbach","vine",1,2018-06-21,"summer",3,0.25,0.9145,2,1.21933333333333,2.66666666666667,172
"Otterbach_vine","Otterbach","vine",1,2018-06-25,"summer",4,0.25,0.0048,5,0.0048,5,176
"Otterbach_vine","Otterbach","vine",1,2018-06-28,"summer",3,0.25,5.6198,19,7.49306666666667,25.3333333333333,179
"Otterbach_vine","Otterbach","vine",1,2018-07-02,"summer",4,0.25,0.8043,11,0.8043,11,183
"Otterbach_vine","Otterbach","vine",1,2018-07-05,"summer",3,0.25,0.8396,20,1.11946666666667,26.6666666666667,186
"Otterbach_vine","Otterbach","vine",1,2018-07-09,"summer",4,0.25,2.1801,19,2.1801,19,190
"Otterbach_vine","Otterbach","vine",1,2018-07-12,"summer",3,0.25,1.3439,7,1.79186666666667,9.33333333333333,193
"Otterbach_vine","Otterbach","vine",1,2018-07-18,"summer",2,0.25,0.4424,1,0.8848,2,199
"Otterbach_vine","Otterbach","vine",1,2018-07-23,"summer",5,0.25,0.3241,2,0.25928,1.6,204
"Otterbach_vine","Otterbach","vine",1,2018-07-30,"autumn",4,0.25,0.0632,1,0.0632,1,211
"Otterbach_vine","Otterbach","vine",1,2018-08-01,"autumn",2,0.25,0.0373,1,0.0746,2,213
"Otterbach_vine","Otterbach","vine",1,2018-08-06,"autumn",5,0.25,3.1239,4,2.49912,3.2,218
"Otterbach_vine","Otterbach","vine",1,2018-08-09,"autumn",3,0.25,0.0029,2,0.00386666666666667,2.66666666666667,221
"Otterbach_vine","Otterbach","vine",1,2018-08-13,"autumn",4,0.25,0.3201,4,0.3201,4,225
"Otterbach_vine","Otterbach","vine",1,2018-08-16,"autumn",3,0.25,0.3019,2,0.402533333333333,2.66666666666667,228
"Otterbach_vine","Otterbach","vine",1,2018-08-22,"autumn",2,0.25,0.126,3,0.252,6,234
"Otterbach_vine","Otterbach","vine",1,2018-08-27,"autumn",5,0.25,0.7816,2,0.62528,1.6,239
"Otterbach_vine","Otterbach","vine",1,2018-08-30,"autumn",3,0.25,0.4013,1,0.535066666666667,1.33333333333333,242
"Otterbach_vine","Otterbach","vine",1,2018-09-03,"autumn",4,0.25,0.044,1,0.044,1,246
"Otterbach_vine","Otterbach","vine",1,2018-09-10,"autumn",4,0.25,5.1876,18,5.1876,18,253
"Otterbach_vine","Otterbach","vine",2,2018-03-22,"spring",4,0.25,0.3956,2,0.3956,2,81
"Otterbach_vine","Otterbach","vine",2,2018-03-26,"spring",4,0.25,12.9949,9,12.9949,9,85
"Otterbach_vine","Otterbach","vine",2,2018-04-03,"spring",5,0.25,7.2851,12,5.82808,9.6,93
"Otterbach_vine","Otterbach","vine",2,2018-04-06,"spring",3,0.25,8.4898,35,11.3197333333333,46.6666666666667,96
"Otterbach_vine","Otterbach","vine",2,2018-04-09,"spring",3,0.25,5.5978,51,7.46373333333333,68,99
"Otterbach_vine","Otterbach","vine",2,2018-04-12,"spring",3,0.25,3.7698,28,5.0264,37.3333333333333,102
"Otterbach_vine","Otterbach","vine",2,2018-04-16,"spring",4,0.25,5.567,40,5.567,40,106
"Otterbach_vine","Otterbach","vine",2,2018-04-19,"spring",3,0.25,4.0525,23,5.40333333333333,30.6666666666667,109
"Otterbach_vine","Otterbach","vine",2,2018-04-23,"spring",4,0.25,45.8891,36,45.8891,36,113
"Otterbach_vine","Otterbach","vine",2,2018-04-26,"spring",3,0.25,3.9691,17,5.29213333333333,22.6666666666667,116
"Otterbach_vine","Otterbach","vine",2,2018-04-30,"spring",4,0.25,0.0377,1,0.0377,1,120
"Otterbach_vine","Otterbach","vine",2,2018-05-03,"spring",3,0.25,0,0,0,0,123
"Otterbach_vine","Otterbach","vine",2,2018-05-07,"spring",4,0.25,0.211,4,0.211,4,127
"Otterbach_vine","Otterbach","vine",2,2018-05-10,"spring",3,0.25,0.5622,5,0.7496,6.66666666666667,130
"Otterbach_vine","Otterbach","vine",2,2018-05-14,"spring",4,0.25,0.405,3,0.405,3,134
"Otterbach_vine","Otterbach","vine",2,2018-05-24,"summer",2,0.25,0.9964,3,1.9928,6,144
"Otterbach_vine","Otterbach","vine",2,2018-05-30,"summer",2,0.25,0.7271,1,1.4542,2,150
"Otterbach_vine","Otterbach","vine",2,2018-06-18,"summer",4,0.25,17.9357,7,17.9357,7,169
"Otterbach_vine","Otterbach","vine",2,2018-06-21,"summer",3,0.25,1.5845,3,2.11266666666667,4,172
"Otterbach_vine","Otterbach","vine",2,2018-06-25,"summer",4,0.25,1.3986,16,1.3986,16,176
"Otterbach_vine","Otterbach","vine",2,2018-06-28,"summer",3,0.25,0.0861,2,0.1148,2.66666666666667,179
"Otterbach_vine","Otterbach","vine",2,2018-07-02,"summer",4,0.25,0.79,9,0.79,9,183
"Otterbach_vine","Otterbach","vine",2,2018-07-05,"summer",3,0.25,0.5958,4,0.7944,5.33333333333333,186
"Otterbach_vine","Otterbach","vine",2,2018-07-09,"summer",4,0.25,5.0866,48,5.0866,48,190
"Otterbach_vine","Otterbach","vine",2,2018-07-12,"summer",3,0.25,1.0671,25,1.4228,33.3333333333333,193
"Otterbach_vine","Otterbach","vine",2,2018-07-18,"summer",2,0.25,5.1452,1,10.2904,2,199
"Otterbach_vine","Otterbach","vine",2,2018-07-23,"summer",5,0.25,0.1318,2,0.10544,1.6,204
"Otterbach_vine","Otterbach","vine",2,2018-07-26,"summer",3,0.25,0.0731,1,0.0974666666666667,1.33333333333333,207
"Otterbach_vine","Otterbach","vine",2,2018-07-30,"autumn",4,0.25,2.8975,12,2.8975,12,211
"Otterbach_vine","Otterbach","vine",2,2018-08-01,"autumn",2,0.25,1.4803,4,2.9606,8,213
"Otterbach_vine","Otterbach","vine",2,2018-08-06,"autumn",5,0.25,0.0353,1,0.02824,0.8,218
"Otterbach_vine","Otterbach","vine",2,2018-08-16,"autumn",3,0.25,0.0829,1,0.110533333333333,1.33333333333333,228
"Otterbach_vine","Otterbach","vine",2,2018-08-22,"autumn",2,0.25,2.8993,6,5.7986,12,234
"Otterbach_vine","Otterbach","vine",2,2018-08-27,"autumn",5,0.25,1.3645,32,1.0916,25.6,239
"Otterbach_vine","Otterbach","vine",2,2018-08-30,"autumn",3,0.25,1.6616,6,2.21546666666667,8,242
"Otterbach_vine","Otterbach","vine",2,2018-09-03,"autumn",4,0.25,0.0117,1,0.0117,1,246
"Otterbach_vine","Otterbach","vine",2,2018-09-10,"autumn",4,0.25,2.2262,8,2.2262,8,253
"Otterbach_vine","Otterbach","vine",2,2018-09-12,"autumn",2,0.25,3.2542,20,6.5084,40,255
"Russbach_forest","Russbach","forest",1,2018-03-22,"spring",4,0.25,0,0,0,0,81
"Russbach_forest","Russbach","forest",1,2018-03-26,"spring",4,0.25,0.5896,6,0.5896,6,85
"Russbach_forest","Russbach","forest",1,2018-04-03,"spring",5,0.25,0.9005,8,0.7204,6.4,93
"Russbach_forest","Russbach","forest",1,2018-04-06,"spring",3,0.25,0.2311,6,0.308133333333333,8,96
"Russbach_forest","Russbach","forest",1,2018-04-09,"spring",3,0.25,1.2517,12,1.66893333333333,16,99
"Russbach_forest","Russbach","forest",1,2018-04-12,"spring",3,0.25,0.1608,2,0.2144,2.66666666666667,102
"Russbach_forest","Russbach","forest",1,2018-04-16,"spring",4,0.25,1.2045,8,1.2045,8,106
"Russbach_forest","Russbach","forest",1,2018-04-19,"spring",3,0.25,2.2766,5,3.03546666666667,6.66666666666667,109
"Russbach_forest","Russbach","forest",1,2018-04-23,"spring",4,0.25,2.3843,2,2.3843,2,113
"Russbach_forest","Russbach","forest",1,2018-04-26,"spring",3,0.25,2.1542,2,2.87226666666667,2.66666666666667,116
"Russbach_forest","Russbach","forest",1,2018-04-30,"spring",4,0.25,0.1036,8,0.1036,8,120
"Russbach_forest","Russbach","forest",1,2018-05-10,"spring",3,0.25,2.0938,4,2.79173333333333,5.33333333333333,130
"Russbach_forest","Russbach","forest",1,2018-05-14,"spring",4,0.25,0.1416,2,0.1416,2,134
"Russbach_forest","Russbach","forest",1,2018-05-22,"summer",5,0.25,0.7468,7,0.59744,5.6,142
"Russbach_forest","Russbach","forest",1,2018-05-24,"summer",2,0.25,1.1917,4,2.3834,8,144
"Russbach_forest","Russbach","forest",1,2018-05-28,"summer",4,0.25,1.5202,5,1.5202,5,148
"Russbach_forest","Russbach","forest",1,2018-05-30,"summer",2,0.25,0.0712,6,0.1424,12,150
"Russbach_forest","Russbach","forest",1,2018-06-04,"summer",5,0.25,0.6838,2,0.54704,1.6,155
"Russbach_forest","Russbach","forest",1,2018-06-08,"summer",4,0.25,1.4189,5,1.4189,5,159
"Russbach_forest","Russbach","forest",1,2018-06-14,"summer",3,0.25,0.1372,3,0.182933333333333,4,165
"Russbach_forest","Russbach","forest",1,2018-06-21,"summer",3,0.25,0.6899,2,0.919866666666667,2.66666666666667,172
"Russbach_forest","Russbach","forest",1,2018-06-25,"summer",4,0.25,0.3791,6,0.3791,6,176
"Russbach_forest","Russbach","forest",1,2018-07-02,"summer",4,0.25,0.3006,13,0.3006,13,183
"Russbach_forest","Russbach","forest",1,2018-07-05,"summer",3,0.25,0.993,9,1.324,12,186
"Russbach_forest","Russbach","forest",1,2018-07-09,"summer",4,0.25,2.169,15,2.169,15,190
"Russbach_forest","Russbach","forest",1,2018-07-12,"summer",3,0.25,2.8076,7,3.74346666666667,9.33333333333333,193
"Russbach_forest","Russbach","forest",1,2018-07-16,"summer",4,0.25,0.1588,8,0.1588,8,197
"Russbach_forest","Russbach","forest",1,2018-07-19,"summer",3,0.25,3.5411,11,4.72146666666667,14.6666666666667,200
"Russbach_forest","Russbach","forest",1,2018-07-23,"summer",4,0.25,1.9893,5,1.9893,5,204
"Russbach_forest","Russbach","forest",1,2018-07-26,"summer",3,0.25,0.1981,4,0.264133333333333,5.33333333333333,207
"Russbach_forest","Russbach","forest",1,2018-07-30,"autumn",4,0.25,3.5596,11,3.5596,11,211
"Russbach_forest","Russbach","forest",1,2018-08-01,"autumn",2,0.25,1.1235,5,2.247,10,213
"Russbach_forest","Russbach","forest",1,2018-08-06,"autumn",5,0.25,9.2452,14,7.39616,11.2,218
"Russbach_forest","Russbach","forest",1,2018-08-09,"autumn",3,0.25,11.8146,42,15.7528,56,221
"Russbach_forest","Russbach","forest",1,2018-08-13,"autumn",4,0.25,6.6396,13,6.6396,13,225
"Russbach_forest","Russbach","forest",1,2018-08-16,"autumn",3,0.25,0.5564,7,0.741866666666667,9.33333333333333,228
"Russbach_forest","Russbach","forest",1,2018-08-20,"autumn",4,0.25,0.009,2,0.009,2,232
"Russbach_forest","Russbach","forest",1,2018-08-22,"autumn",2,0.25,1.0771,2,2.1542,4,234
"Russbach_forest","Russbach","forest",1,2018-08-27,"autumn",5,0.25,6.3064,16,5.04512,12.8,239
"Russbach_forest","Russbach","forest",1,2018-08-30,"autumn",3,0.25,8.7951,2,11.7268,2.66666666666667,242
"Russbach_forest","Russbach","forest",1,2018-09-03,"autumn",4,0.25,2.6098,3,2.6098,3,246
"Russbach_forest","Russbach","forest",1,2018-09-06,"autumn",3,0.25,8.1106,11,10.8141333333333,14.6666666666667,249
"Russbach_forest","Russbach","forest",1,2018-09-10,"autumn",4,0.25,0.0179,1,0.0179,1,253
"Russbach_forest","Russbach","forest",2,2018-03-22,"spring",4,0.25,0.1452,1,0.1452,1,81
"Russbach_forest","Russbach","forest",2,2018-03-26,"spring",4,0.25,0.417,4,0.417,4,85
"Russbach_forest","Russbach","forest",2,2018-03-29,"spring",3,0.25,0.4768,3,0.635733333333333,4,88
"Russbach_forest","Russbach","forest",2,2018-04-03,"spring",5,0.25,0.3658,5,0.29264,4,93
"Russbach_forest","Russbach","forest",2,2018-04-06,"spring",3,0.25,2.3053,2,3.07373333333333,2.66666666666667,96
"Russbach_forest","Russbach","forest",2,2018-04-09,"spring",3,0.25,4.0715,7,5.42866666666667,9.33333333333333,99
"Russbach_forest","Russbach","forest",2,2018-04-12,"spring",3,0.25,0.8027,13,1.07026666666667,17.3333333333333,102
"Russbach_forest","Russbach","forest",2,2018-04-16,"spring",4,0.25,2.5894,6,2.5894,6,106
"Russbach_forest","Russbach","forest",2,2018-04-19,"spring",3,0.25,0.1402,4,0.186933333333333,5.33333333333333,109
